GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,TRBL_SUBA,ANRCA,MSA_CMSAA,PMSAA,NECMAA,URB_AREAA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,NAME,FMC001,FMC002
"G0600330","2000","4","9","California","06","Lake","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lake County",6639,51670
"G0600350","2000","4","9","California","06","Lassen","035",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lassen County",4681,29147
"G0600370","2000","4","9","California","06","Los Angeles","037",,,,,,,,,,,,,"4472","4480","9999",,,,,,,"Los Angeles County",4242213,5277125
"G0600390","2000","4","9","California","06","Madera","039",,,,,,,,,,,,,"2840","9999","9999",,,,,,,"Madera County",54515,68594
"G0600410","2000","4","9","California","06","Marin","041",,,,,,,,,,,,,"7362","7360","9999",,,,,,,"Marin County",27351,219938
"G0600430","2000","4","9","California","06","Mariposa","043",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Mariposa County",1329,15801
"G0600450","2000","4","9","California","06","Mendocino","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Mendocino County",14213,72052
"G0600470","2000","4","9","California","06","Merced","047",,,,,,,,,,,,,"4940","9999","9999",,,,,,,"Merced County",95466,115088
"G0600490","2000","4","9","California","06","Modoc","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Modoc County",1088,8361
"G0600510","2000","4","9","California","06","Mono","051",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Mono County",2274,10579
"G0600530","2000","4","9","California","06","Monterey","053",,,,,,,,,,,,,"7120","9999","9999",,,,,,,"Monterey County",187969,213793
"G0600550","2000","4","9","California","06","Napa","055",,,,,,,,,,,,,"7362","8720","9999",,,,,,,"Napa County",29416,94863
"G0600570","2000","4","9","California","06","Nevada","057",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Nevada County",5201,86832
"G0600590","2000","4","9","California","06","Orange","059",,,,,,,,,,,,,"4472","5945","9999",,,,,,,"Orange County",875579,1970710
"G0600610","2000","4","9","California","06","Placer","061",,,,,,,,,,,,,"6922","6920","9999",,,,,,,"Placer County",24019,224380
"G0600630","2000","4","9","California","06","Plumas","063",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Plumas County",1177,19647
"G0600650","2000","4","9","California","06","Riverside","065",,,,,,,,,,,,,"4472","6780","9999",,,,,,,"Riverside County",559575,985812
"G0600670","2000","4","9","California","06","Sacramento","067",,,,,,,,,,,,,"6922","6920","9999",,,,,,,"Sacramento County",195890,1027609
"G0600690","2000","4","9","California","06","San Benito","069",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"San Benito County",25516,27718
"G0600710","2000","4","9","California","06","San Bernardino","071",,,,,,,,,,,,,"4472","6780","9999",,,,,,,"San Bernardino County",669387,1040047
"G0600730","2000","4","9","California","06","San Diego","073",,,,,,,,,,,,,"7320","9999","9999",,,,,,,"San Diego County",750965,2062868
"G0600750","2000","4","9","California","06","San Francisco","075",,,,,,,,,,,,,"7362","7360","9999",,,,,,,"San Francisco County",109504,667229
"G0600770","2000","4","9","California","06","San Joaquin","077",,,,,,,,,,,,,"8120","9999","9999",,,,,,,"San Joaquin County",172073,391525
"G0600790","2000","4","9","California","06","San Luis Obispo","079",,,,,,,,,,,,,"7460","9999","9999",,,,,,,"San Luis Obispo County",40196,206485
"G0600810","2000","4","9","California","06","San Mateo","081",,,,,,,,,,,,,"7362","7360","9999",,,,,,,"San Mateo County",154708,552453
"G0600830","2000","4","9","California","06","Santa Barbara","083",,,,,,,,,,,,,"7480","9999","9999",,,,,,,"Santa Barbara County",136668,262679
"G0600850","2000","4","9","California","06","Santa Clara","085",,,,,,,,,,,,,"7362","7400","9999",,,,,,,"Santa Clara County",403401,1279184
"G0600870","2000","4","9","California","06","Santa Cruz","087",,,,,,,,,,,,,"7362","7485","9999",,,,,,,"Santa Cruz County",68486,187116
"G0600890","2000","4","9","California","06","Shasta","089",,,,,,,,,,,,,"6690","9999","9999",,,,,,,"Shasta County",8998,154258
"G0600910","2000","4","9","California","06","Sierra","091",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Sierra County",213,3342
"G0600930","2000","4","9","California","06","Siskiyou","093",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Siskiyou County",3354,40947
"G0600950","2000","4","9","California","06","Solano","095",,,,,,,,,,,,,"7362","8720","9999",,,,,,,"Solano County",69598,324944
"G0600970","2000","4","9","California","06","Sonoma","097",,,,,,,,,,,,,"7362","7500","9999",,,,,,,"Sonoma County",79511,379103
"G0600990","2000","4","9","California","06","Stanislaus","099",,,,,,,,,,,,,"5170","9999","9999",,,,,,,"Stanislaus County",141871,305126
"G0601010","2000","4","9","California","06","Sutter","101",,,,,,,,,,,,,"9340","9999","9999",,,,,,,"Sutter County",17529,61401
"G0601030","2000","4","9","California","06","Tehama","103",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Tehama County",8871,47168
"G0601050","2000","4","9","California","06","Trinity","105",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Trinity County",517,12505
"G0601070","2000","4","9","California","06","Tulare","107",,,,,,,,,,,,,"8780","9999","9999",,,,,,,"Tulare County",186846,181175
"G0601090","2000","4","9","California","06","Tuolumne","109",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Tuolumne County",4445,50056
"G0601110","2000","4","9","California","06","Ventura","111",,,,,,,,,,,,,"4472","8735","9999",,,,,,,"Ventura County",251734,501463
"G0601130","2000","4","9","California","06","Yolo","113",,,,,,,,,,,,,"6922","9270","9999",,,,,,,"Yolo County",43707,124953
"G0601150","2000","4","9","California","06","Yuba","115",,,,,,,,,,,,,"9340","9999","9999",,,,,,,"Yuba County",10449,49770
"G0800010","2000","4","8","Colorado","08","Adams","001",,,,,,,,,,,,,"2082","2080","9999",,,,,,,"Adams County",102585,261272
"G0800030","2000","4","8","Colorado","08","Alamosa","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Alamosa County",6197,8769
"G0800050","2000","4","8","Colorado","08","Arapahoe","005",,,,,,,,,,,,,"2082","2080","9999",,,,,,,"Arapahoe County",57612,430355
"G0800070","2000","4","8","Colorado","08","Archuleta","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Archuleta County",1659,8239
"G0800090","2000","4","8","Colorado","08","Baca","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Baca County",317,4200
"G0800110","2000","4","8","Colorado","08","Bent","011",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Bent County",1814,4184
"G0800130","2000","4","8","Colorado","08","Boulder","013",,,,,,,,,,,,,"2082","1125","9999",,,,,,,"Boulder County",30456,260832
"G0800150","2000","4","8","Colorado","08","Chaffee","015",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Chaffee County",1393,14849
"G0800170","2000","4","8","Colorado","08","Cheyenne","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Cheyenne County",181,2050
"G0800190","2000","4","8","Colorado","08","Clear Creek","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Clear Creek County",361,8961
"G0800210","2000","4","8","Colorado","08","Conejos","021",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Conejos County",4949,3451
"G0800230","2000","4","8","Colorado","08","Costilla","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Costilla County",2476,1187
"G0800250","2000","4","8","Colorado","08","Crowley","025",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Crowley County",1244,4274
"G0800270","2000","4","8","Colorado","08","Custer","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Custer County",88,3415
"G0800290","2000","4","8","Colorado","08","Delta","029",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Delta County",3171,24663
"G0800310","2000","4","8","Colorado","08","Denver","031",,,,,,,,,,,,,"2082","2080","9999",,,,,,,"Denver County",175704,378932
"G0800330","2000","4","8","Colorado","08","Dolores","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Dolores County",71,1773
"G0800350","2000","4","8","Colorado","08","Douglas","035",,,,,,,,,,,,,"2082","2080","9999",,,,,,,"Douglas County",8886,166880
"G0800370","2000","4","8","Colorado","08","Eagle","037",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Eagle County",9682,31977
"G0800390","2000","4","8","Colorado","08","Elbert","039",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Elbert County",766,19106
"G0800410","2000","4","8","Colorado","08","El Paso","041",,,,,,,,,,,,,"1720","9999","9999",,,,,,,"El Paso County",58401,458528
"G0800430","2000","4","8","Colorado","08","Fremont","043",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Fremont County",4776,41369
"G0800450","2000","4","8","Colorado","08","Garfield","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Garfield County",7300,36491
"G0800470","2000","4","8","Colorado","08","Gilpin","047",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Gilpin County",202,4555
"G0800490","2000","4","8","Colorado","08","Grand","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Grand County",543,11899
"G0800510","2000","4","8","Colorado","08","Gunnison","051",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Gunnison County",700,13256
"G0800530","2000","4","8","Colorado","08","Hinsdale","053",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Hinsdale County",12,778
"G0800550","2000","4","8","Colorado","08","Huerfano","055",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Huerfano County",2763,5099
"G0800570","2000","4","8","Colorado","08","Jackson","057",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Jackson County",103,1474
"G0800590","2000","4","8","Colorado","08","Jefferson","059",,,,,,,,,,,,,"2082","2080","9999",,,,,,,"Jefferson County",52449,474607
"G0800610","2000","4","8","Colorado","08","Kiowa","061",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Kiowa County",51,1571
"G0800630","2000","4","8","Colorado","08","Kit Carson","063",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Kit Carson County",1095,6916
"G0800650","2000","4","8","Colorado","08","Lake","065",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lake County",2823,4989
"G0800670","2000","4","8","Colorado","08","La Plata","067",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"La Plata County",4571,39370
"G0800690","2000","4","8","Colorado","08","Larimer","069",,,,,,,,,,,,,"2670","9999","9999",,,,,,,"Larimer County",20811,230683
"G0800710","2000","4","8","Colorado","08","Las Animas","071",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Las Animas County",6304,8903
"G0800730","2000","4","8","Colorado","08","Lincoln","073",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lincoln County",519,5568
"G0800750","2000","4","8","Colorado","08","Logan","075",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Logan County",2439,18065
"G0800770","2000","4","8","Colorado","08","Mesa","077",,,,,,,,,,,,,"2995","9999","9999",,,,,,,"Mesa County",11651,104604
"G0800790","2000","4","8","Colorado","08","Mineral","079",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Mineral County",17,814
"G0800810","2000","4","8","Colorado","08","Moffat","081",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Moffat County",1247,11937
"G0800830","2000","4","8","Colorado","08","Montezuma","083",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Montezuma County",2263,21567
"G0800850","2000","4","8","Colorado","08","Montrose","085",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Montrose County",4967,28465
"G0800870","2000","4","8","Colorado","08","Morgan","087",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Morgan County",8473,18698
"G0800890","2000","4","8","Colorado","08","Otero","089",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Otero County",7642,12669
"G0800910","2000","4","8","Colorado","08","Ouray","091",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Ouray County",152,3590
"G0800930","2000","4","8","Colorado","08","Park","093",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Park County",628,13895
"G0800950","2000","4","8","Colorado","08","Phillips","095",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Phillips County",527,3953
"G0800970","2000","4","8","Colorado","08","Pitkin","097",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Pitkin County",973,13899
"G0800990","2000","4","8","Colorado","08","Prowers","099",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Prowers County",4766,9717
"G0801010","2000","4","8","Colorado","08","Pueblo","101",,,,,,,,,,,,,"6560","9999","9999",,,,,,,"Pueblo County",53710,87762
"G0801030","2000","4","8","Colorado","08","Rio Blanco","103",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Rio Blanco County",296,5690
"G0801050","2000","4","8","Colorado","08","Rio Grande","105",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Rio Grande County",5172,7241
"G0801070","2000","4","8","Colorado","08","Routt","107",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Routt County",634,19056
"G0801090","2000","4","8","Colorado","08","Saguache","109",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Saguache County",2678,3239
"G0801110","2000","4","8","Colorado","08","San Juan","111",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"San Juan County",41,517
"G0801130","2000","4","8","Colorado","08","San Miguel","113",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"San Miguel County",439,6155
"G0801150","2000","4","8","Colorado","08","Sedgwick","115",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Sedgwick County",314,2433
"G0801170","2000","4","8","Colorado","08","Summit","117",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Summit County",2306,21242
"G0801190","2000","4","8","Colorado","08","Teller","119",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Teller County",718,19837
"G0801210","2000","4","8","Colorado","08","Washington","121",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Washington County",310,4616
"G0801230","2000","4","8","Colorado","08","Weld","123",,,,,,,,,,,,,"2082","3060","9999",,,,,,,"Weld County",48935,132001
"G0801250","2000","4","8","Colorado","08","Yuma","125",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Yuma County",1268,8573
"G0900010","2000","1","1","Connecticut","09","Fairfield","001",,,,,,,,,,,,,"####","####","5483",,,,,,,"Fairfield County",104835,777732
"G0900030","2000","1","1","Connecticut","09","Hartford","003",,,,,,,,,,,,,"####","9999","3283",,,,,,,"Hartford County",98968,758215
"G0900050","2000","1","1","Connecticut","09","Litchfield","005",,,,,,,,,,,,,"####","####","9999",,,,,,,"Litchfield County",3894,178299
"G0900070","2000","1","1","Connecticut","09","Middlesex","007",,,,,,,,,,,,,"####","####","3283",,,,,,,"Middlesex County",4649,150422
"G0900090","2000","1","1","Connecticut","09","New Haven","009",,,,,,,,,,,,,"####","####","5483",,,,,,,"New Haven County",83131,740877
"G0900110","2000","1","1","Connecticut","09","New London","011",,,,,,,,,,,,,"####","9999","5523",,,,,,,"New London County",13236,245852
"G0900130","2000","1","1","Connecticut","09","Tolland","013",,,,,,,,,,,,,"####","9999","3283",,,,,,,"Tolland County",3873,132491
"G0900150","2000","1","1","Connecticut","09","Windham","015",,,,,,,,,,,,,"####","####","9999",,,,,,,"Windham County",7737,101354
"G1000010","2000","3","5","Delaware","10","Kent","001",,,,,,,,,,,,,"2190","9999","9999",,,,,,,"Kent County",4069,122628
"G1000030","2000","3","5","Delaware","10","New Castle","003",,,,,,,,,,,,,"6162","9160","9999",,,,,,,"New Castle County",26293,473972
"G1000050","2000","3","5","Delaware","10","Sussex","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Sussex County",6915,149723
"G1100010","2000","3","5","District Of Columbia","11","District Of Columbia","001",,,,,,,,,,,,,"8872","8840","9999",,,,,,,"District of Columbia",44953,527106
"G1200010","2000","3","5","Florida","12","Alachua","001",,,,,,,,,,,,,"2900","9999","9999",,,,,,,"Alachua County",12493,205462
"G1200030","2000","3","5","Florida","12","Baker","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Baker County",419,21840
"G1200050","2000","3","5","Florida","12","Bay","005",,,,,,,,,,,,,"6015","9999","9999",,,,,,,"Bay County",3591,144626
"G1200070","2000","3","5","Florida","12","Bradford","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Bradford County",622,25466
"G1200090","2000","3","5","Florida","12","Brevard","009",,,,,,,,,,,,,"4900","9999","9999",,,,,,,"Brevard County",21970,454260
"G1200110","2000","3","5","Florida","12","Broward","011",,,,,,,,,,,,,"4992","2680","9999",,,,,,,"Broward County",271652,1351366
"G1200130","2000","3","5","Florida","12","Calhoun","013",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Calhoun County",492,12525
"G1200150","2000","3","5","Florida","12","Charlotte","015",,,,,,,,,,,,,"6580","9999","9999",,,,,,,"Charlotte County",4667,136960
"G1200170","2000","3","5","Florida","12","Citrus","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Citrus County",3141,114944
"G1200190","2000","3","5","Florida","12","Clay","019",,,,,,,,,,,,,"3600","9999","9999",,,,,,,"Clay County",6059,134755
"G1200210","2000","3","5","Florida","12","Collier","021",,,,,,,,,,,,,"5345","9999","9999",,,,,,,"Collier County",49296,202081
"G1200230","2000","3","5","Florida","12","Columbia","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Columbia County",1546,54967
"G1200270","2000","3","5","Florida","12","Desoto","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"DeSoto County",8019,24190
"G1200290","2000","3","5","Florida","12","Dixie","029",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Dixie County",249,13578
"G1200310","2000","3","5","Florida","12","Duval","031",,,,,,,,,,,,,"3600","9999","9999",,,,,,,"Duval County",31946,746933
"G1200330","2000","3","5","Florida","12","Escambia","033",,,,,,,,,,,,,"6080","9999","9999",,,,,,,"Escambia County",7935,286475
"G1200350","2000","3","5","Florida","12","Flagler","035",,,,,,,,,,,,,"2020","9999","9999",,,,,,,"Flagler County",2537,47295
"G1200370","2000","3","5","Florida","12","Franklin","037",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Franklin County",268,10789
"G1200390","2000","3","5","Florida","12","Gadsden","039",,,,,,,,,,,,,"8240","9999","9999",,,,,,,"Gadsden County",2782,42305
"G1200410","2000","3","5","Florida","12","Gilchrist","041",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Gilchrist County",404,14033
"G1200430","2000","3","5","Florida","12","Glades","043",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Glades County",1594,8982
"G1200450","2000","3","5","Florida","12","Gulf","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Gulf County",270,13062
"G1200470","2000","3","5","Florida","12","Hamilton","047",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Hamilton County",847,12480
"G1200490","2000","3","5","Florida","12","Hardee","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Hardee County",9611,17327
"G1200510","2000","3","5","Florida","12","Hendry","051",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Hendry County",14336,21874
"G1200530","2000","3","5","Florida","12","Hernando","053",,,,,,,,,,,,,"8280","9999","9999",,,,,,,"Hernando County",6587,124215
"G1200550","2000","3","5","Florida","12","Highlands","055",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Highlands County",10542,76824
"G1200570","2000","3","5","Florida","12","Hillsborough","057",,,,,,,,,,,,,"8280","9999","9999",,,,,,,"Hillsborough County",179692,819256
"G1200590","2000","3","5","Florida","12","Holmes","059",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Holmes County",358,18206
"G1200610","2000","3","5","Florida","12","Indian River","061",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Indian River County",7381,105566
"G1200630","2000","3","5","Florida","12","Jackson","063",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Jackson County",1361,45394
"G1200650","2000","3","5","Florida","12","Jefferson","065",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Jefferson County",290,12612
"G1200670","2000","3","5","Florida","12","Lafayette","067",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lafayette County",642,6380
"G1200690","2000","3","5","Florida","12","Lake","069",,,,,,,,,,,,,"5960","9999","9999",,,,,,,"Lake County",11808,198720
"G1200710","2000","3","5","Florida","12","Lee","071",,,,,,,,,,,,,"2700","9999","9999",,,,,,,"Lee County",42042,398846
"G1200730","2000","3","5","Florida","12","Leon","073",,,,,,,,,,,,,"8240","9999","9999",,,,,,,"Leon County",8407,231045
"G1200750","2000","3","5","Florida","12","Levy","075",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Levy County",1339,33111
"G1200770","2000","3","5","Florida","12","Liberty","077",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Liberty County",316,6705
"G1200790","2000","3","5","Florida","12","Madison","079",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Madison County",600,18133
